ParishID,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
500,4:00 PM (EN),"7:30 AM (EN), 9:30 AM (PL)",NA,NA,NA,NA,NA
501,"7:30-8:15 AM, 3:30-4:15 PM","7:00-7:30 AM, 9:00-9:30 AM, 11:00-11:30 AM or by appointment",NA,NA,NA,NA,NA
502,9:30 AM,10:00 AM,11:30 AM,NA,11:30 AM,11:30 AM,11:30 AM
503,3:30 PM - 4:15 PM,NA,NA,NA,NA,NA,NA
504,NA,NA,NA,9:00 AM to 9:00 PM,NA,NA,NA
505,4:00 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
506,"8:00 AM, 4:00 PM","7:00 AM, 8:30 AM, 10:30 AM, 5:00 PM",NA,5:00 PM,NA,5:00 PM,NA
507,3:00 PM,NA,NA,NA,NA,NA,NA
508,3:00 PM,NA,NA,NA,NA,NA,3:00 PM
509,NA,NA,NA,NA,NA,NA,NA
510,4:00 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
511,Saturdays: 3:45 PM - 4:45 PM or by appointment.,NA,NA,NA,NA,NA,NA
512,4:00 PM to 4:45 PM,7:00 AM to 7:15 AM,NA,NA,NA,NA,NA
513,NA,NA,NA,"7:00 PM to 8:00 PM, 6:00 PM - 6:45 PM","7:00 PM – Confessions Only, Following 6:00 PM Mass",NA,NA
514,"8:30 AM - finished, 3:30 PM - 5:00 PM",NA,NA,6:00 PM - 7:00 PM,5:00 PM - 6:00 PM,NA,NA
515,NA,NA,NA,NA,NA,NA,NA
516,NA,NA,NA,NA,NA,NA,NA
517,3:00 PM - 3:45 PM,NA,NA,NA,NA,NA,NA
518,"7:45 AM - 8:10 AM, 4:00 PM","7:30 AM, 9:15 AM, 11:00 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM"
519,3:00 PM,9:45 AM,NA,NA,NA,NA,NA
520,3:00 PM - 3:45 PM,11:00 AM - Until the last Confession is heard,NA,5:00 PM - 6:00 PM,NA,NA,7:45 AM - Until the last Confession is heard
521,NA,NA,NA,NA,NA,NA,NA
522,"8:30 AM - finished, 3:30 PM - 5:00 PM",8:30 AM - 9:30 AM,5:00 PM - 6:00 PM,6:00 PM - 7:00 PM,5:00 PM - 6:00 PM,5:00 PM - 6:00 PM,5:00 PM - 6:00 PM
523,NA,NA,10:30 AM - 11:45 AM (Monday through Friday),10:30 AM - 11:45 AM (Monday through Friday),10:30 AM - 11:45 AM (Monday through Friday),10:30 AM - 11:45 AM (Monday through Friday),10:30 AM - 11:45 AM (Monday through Friday)
524,4:00 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
525,4:00 PM - 5:00 PM,10:30 AM - 11:00 AM or by appointment,NA,NA,NA,NA,NA
526,"Saturday 4:00 PM to 4:45 PM, or by appointment",NA,NA,NA,NA,NA,NA
527,NA,6:30 - 7:15 AM,NA,NA,NA,NA,NA
528,NA,NA,NA,NA,NA,NA,NA
529,Saturday: 3:15 - 3:45 PM OR by appointment,NA,NA,NA,NA,NA,NA
530,Saturdays 3:00 PM - 4:00 PM,NA,NA,NA,NA,NA,NA
531,2:30 PM - 3:30 PM,NA,NA,NA,NA,NA,NA
532,3:00 PM - 4:00 PM,NA,NA,NA,NA,NA,NA
533,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,NA,NA,NA,NA,NA
535,NA,NA,NA,NA,NA,NA,NA
536,3:30 PM - 4:30 PM,NA,NA,4:00 PM - 5:00 PM,NA,NA,NA
537,4:00 PM to 4:45 PM,7:00 AM to 7:15 AM,NA,NA,NA,NA,NA
538,NA,NA,NA,NA,NA,NA,NA
539,3:30 PM to 4:30 PM,NA,NA,NA,NA,5:30 PM to 7:00 PM,NA
540,3:30 PM - 4:15 PM,NA,NA,NA,NA,NA,7:30 AM - 7:50 AM
541,4:15 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
542,NA,NA,NA,NA,NA,NA,NA
543,NA,NA,NA,NA,NA,NA,NA
544,"After 8:00 AM Mass, 3:30 PM - 4:15 PM",NA,NA,NA,NA,NA,NA
545,Saturday 3:45 PM - 4:15 PM,NA,NA,NA,NA,NA,NA
546,NA,NA,NA,NA,NA,NA,NA
547,NA,6:30 AM - 7:15 AM,NA,NA,NA,NA,NA
548,NA,10:30 AM,NA,NA,NA,NA,NA
549,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,NA,NA,NA,NA,NA
551,3:00 PM - 3:45 PM,NA,NA,NA,5:30 PM - 6:15 PM,NA,NA
552,2:30 PM - 3:30 PM,NA,NA,NA,NA,NA,NA
553,4:00 PM - 4:45 PM,NA,5:00 PM,NA,7:00 AM,5:00 PM,NA
554,3:30 PM - 4:15 PM,NA,NA,"{'December 3': '6:30 PM - 7:30 PM', 'December 10': '6:30 PM - 7:30 PM', 'December 17': '6:30 PM - 7:30 PM', 'December 23': '6:30 PM - 7:30 PM'}",NA,NA,NA
555,3:45 PM to 4:45 PM,NA,NA,NA,NA,NA,NA
556,"8:30 AM til finished, 3:30 PM - 4:45 PM",NA,6:00 PM,3:30 PM,3:30 PM,6:00 PM,3:30 PM
557,3:45 PM - 4:15 PM,NA,NA,NA,NA,NA,NA
558,NA,NA,NA,NA,NA,NA,NA
559,"7:45 AM - 8:10 AM, 4:00 PM",NA,"6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM","6:45 AM - 7:15 AM, 7:45 AM - 8:10 AM"
560,4:00 PM \u2013 4:45 PM,NA,NA,NA,NA,NA,NA
561,"8:30 AM - 9:00 AM (Only on the 1st Saturday of the Month), 4:00 PM - 4:45 PM",NA,NA,NA,NA,NA,NA
562,NA,NA,NA,NA,NA,NA,NA
563,4:00 PM - 4:45 PM,7:00 AM - 7:20 AM,NA,NA,NA,NA,NA
564,"[""After 8:00 AM Daily Mass"",""Saturdays 3:30 PM - 4:10 PM"",""Wednesday after 8:00 AM Mass""]",NA,NA,NA,NA,NA,NA
565,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass
568,3:30 PM - 4:15 PM,NA,NA,NA,NA,NA,NA
569,"3:00 PM - 3:30 PM (St. Wenceslaus), 3:45 PM (St. Vincent de Paul) or by appointment",Following the 9:30 AM Mass,NA,NA,NA,NA,NA
570,NA,NA,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass,11:00 AM - prior to weekday noon Mass
571,NA,NA,NA,NA,NA,NA,NA
572,4:00 PM to 5:00 PM or in the Rectory at any time,NA,NA,NA,NA,NA,NA
573,4:00 PM - 5:00 PM,NA,NA,NA,NA,NA,NA
574,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,NA,NA,NA,NA,NA
576,3:45 PM to 4:45 PM,NA,NA,NA,NA,NA,NA
577,Saturday 3:00 PM to 3:45 PM,NA,NA,NA,NA,NA,NA
578,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,NA,NA,NA,NA,NA
580,4:30 PM - 5:00 PM,4:30 PM - 5:00 PM,NA,7:00 PM - 8:00 PM,NA,NA,NA
581,12:30 PM - 1:30 PM,NA,NA,NA,NA,NA,NA
582,Saturdays 3:30 PM or upon request,NA,NA,NA,NA,NA,NA
583,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,NA,NA,NA,NA,NA
585,"Fridays from 5:00 PM to 6:00 PM (English/Espa\u00f1ol) in the chapel, and by request anytime in the Rectory.",NA,NA,NA,NA,NA,NA
586,3rd Saturday of each month from 4:00 PM - 5:00 PM or by appointment,NA,NA,NA,NA,NA,NA
587,6:00 PM,NA,6:00 PM,NA,NA,NA,NA
588,NA,NA,NA,NA,NA,NA,NA
589,Saturdays 4:00 PM \u2013 4:30 PM,NA,NA,NA,NA,NA,NA
590,4:00 PM - 5:30 PM,NA,NA,NA,NA,NA,NA
591,3:15 PM to 3:45 PM (St. Peter's Church),NA,NA,NA,NA,NA,NA
592,Saturday from 3:00 PM to 4:00 PM and soon after the 4 PM Mass,NA,NA,NA,NA,NA,NA
593,4:30 PM to 4:50 PM,NA,11:40 AM to 11:55 AM,7:20 AM to 7:40 AM,11:40 AM to 11:55 AM,"7:20 AM to 7:40 AM, 5:00 PM to 5:25 PM",11:40 AM to 11:55 AM
594,4:00 PM to 5:00 PM and by appointment,NA,NA,NA,NA,NA,NA
595,Saturdays from 4:00 PM - 4:45 PM and any time upon request,NA,NA,NA,NA,NA,NA
596,3:45 PM – 4:30 PM (Sacristy),NA,2:00 PM - 7:00 PM,NA,NA,NA,NA
597,12:30 PM - 1:30 PM,NA,NA,NA,NA,NA,NA
598,NA,NA,NA,NA,NA,NA,NA
599,3:00 PM - 3:45 PM,NA,NA,NA,NA,NA,NA
600,4:00 PM to 5:00 PM,NA,NA,NA,NA,NA,8:00 PM to 9:00 PM
601,NA,NA,NA,NA,NA,NA,NA
602,NA,NA,NA,NA,NA,NA,NA
603,NA,NA,NA,NA,NA,NA,NA
604,NA,NA,NA,NA,NA,NA,NA
605,NA,NA,NA,NA,NA,NA,NA
606,4:00 PM,NA,NA,NA,NA,6:00 PM,6:00 PM
607,3:30 PM,NA,NA,NA,NA,NA,NA
608,4:00 PM to 5:00 PM,NA,NA,NA,NA,NA,NA
609,NA,NA,NA,NA,NA,NA,NA
610,NA,NA,NA,NA,NA,NA,NA
611,NA,NA,NA,NA,NA,NA,NA
612,Confessions are by appointment.,NA,NA,NA,NA,NA,NA
613,Saturday 4:00 PM to 5:00 PM in the Chapel or upon request,NA,NA,NA,NA,NA,NA
614,10:00 AM - 11:00 AM,NA,"8:00 AM - 9:00 AM, 11:00 AM - 12:00 Noon, 4:30 PM - 5:30 PM","8:00 AM - 9:00 AM, 11:00 AM - 12:00 Noon, 4:30 PM - 5:30 PM","8:00 AM - 9:00 AM, 11:00 AM - 12:00 Noon, 4:30 PM - 5:30 PM","8:00 AM - 9:00 AM, 11:00 AM - 12:00 Noon, 4:30 PM - 5:30 PM","8:00 AM - 9:00 AM, 11:00 AM - 12:00 Noon, 4:30 PM - 5:30 PM"
615,Saturdays from 1:00 PM to 2:00 PM in the Main Church Confessional or by appointment with one of the priests.,NA,NA,NA,NA,NA,NA
616,4:30 PM to 5:30 PM in the Church or by appointment,NA,NA,NA,NA,NA,NA
617,"{'Regular': '11:30 AM - 11:50 AM', 'Anticipated': '4:30 PM - 4:50 PM'}",NA,11:30 AM - 11:50 AM,11:30 AM - 11:50 AM,11:30 AM - 11:50 AM,11:30 AM - 11:50 AM,11:30 AM - 11:50 AM
618,"{'St. Joan of Arc': '4:45 PM - 5:15 PM (or by appointment)', 'Our Lady of Mt. Carmel': '3:30 PM - 4:00 PM'}",NA,NA,NA,NA,NA,NA
619,NA,NA,NA,NA,NA,NA,NA
620,2:00 PM to 4:00 PM,NA,NA,NA,NA,NA,NA
621,NA,NA,NA,NA,NA,NA,NA
622,11:30 AM - 12:00 PM and 4:30 PM - 5:15 PM,"8:30 AM - 9:00 AM, 11:00 AM - 11:30 AM, 5:30 PM - 6:00 PM",11:30 AM - 12:00 PM,11:30 AM - 12:00 PM,11:30 AM - 12:00 PM,11:30 AM - 12:00 PM,11:30 AM - 12:00 PM
623,NA,NA,NA,NA,NA,NA,NA
624,3:15 PM - 3:45 PM,NA,NA,NA,NA,NA,NA
625,NA,NA,4:00 PM to 7:00 PM,NA,NA,NA,4:00 PM to 7:00 PM
626,"9:30 AM - 10:00 AM, 11:00 AM - 11:45 AM",NA,NA,NA,NA,NA,NA
627,"9:00 AM - 9:45 AM, 2:30 PM",NA,NA,NA,NA,NA,NA
628,4:00 PM - 5:00 PM on Saturday and by appointment,NA,NA,NA,NA,NA,NA
629,3:00 PM to 3:45 PM,NA,NA,NA,NA,NA,9:30 AM to 10:30 AM
630,NA,NA,NA,NA,NA,NA,NA
631,5:00 PM,NA,NA,NA,NA,NA,NA
632,Every Saturday 5:30 PM to 6:30 PM,NA,NA,NA,NA,NA,NA
633,3:00 PM to 3:45 PM,NA,3:00 PM to 8:00 PM,NA,NA,NA,7:00 PM to 8:00 PM
634,4:00 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
635,NA,NA,NA,NA,NA,NA,NA
636,3:15 PM to 3:45 PM (St. Peter's Church),NA,NA,NA,NA,NA,NA
637,Saturdays from 3:45 PM to 4:45 PM,NA,NA,NA,NA,NA,NA
638,By appointment only on Saturdays 4:00 PM - 4:30 PM or anytime upon request by calling the Parish Office,NA,NA,NA,NA,NA,NA
639,NA,NA,NA,NA,NA,NA,NA
640,5:00 PM to 5:30 PM,NA,NA,NA,NA,NA,NA
641,NA,NA,"5:30 PM, before Mass","5:30 PM, before Mass","5:30 PM, before Mass","5:30 PM, before Mass","5:30 PM, before Mass"
642,NA,NA,NA,NA,NA,NA,6:00 PM - 7:00 PM
643,NA,NA,NA,NA,NA,NA,NA
644,4:00 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
645,NA,NA,NA,NA,NA,NA,NA
646,Before Mass,NA,NA,NA,NA,NA,NA
647,NA,NA,NA,NA,NA,NA,NA
648,3:00 PM - 4:30 PM,NA,NA,NA,NA,After 6:30 PM Holy Hour,NA
649,NA,NA,NA,NA,NA,NA,NA
650,3:30 PM - 4:30 PM,NA,NA,NA,NA,5:00 PM - 6:00 PM (Spanish),NA
651,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,NA,NA,NA,NA,NA
653,4:00 PM to 4:45 PM,NA,NA,NA,NA,NA,NA
654,4:00 PM to 4:45 PM,7:45 AM to 8:20 AM,NA,NA,NA,NA,NA
655,3:00 PM - 3:55 PM,NA,NA,NA,NA,NA,NA
656,NA,NA,NA,NA,NA,NA,NA
657,7:30 AM - 8:00 AM,"7:30 AM - 8:00 AM, 9:50 AM - 10:30 AM",7:30 AM - 8:00 AM,7:30 AM - 8:00 AM,7:30 AM - 8:00 AM,7:30 AM - 8:00 AM,7:30 AM - 8:00 AM
658,NA,NA,after 6:00 PM Mass,after 12:00 PM Mass,after 12:00 PM Mass,after 12:00 PM Mass,NA
659,NA,NA,NA,NA,NA,5:00 PM,NA
660,"5:15 PM (English), 6:00 PM (Spanish)",NA,NA,NA,NA,NA,NA
661,3:00 PM,11:15 AM (or by appointment),NA,NA,NA,NA,NA
662,NA,NA,NA,NA,NA,NA,NA
663,3:00 PM,NA,NA,4:15 PM,4:15 PM,4:15 PM,NA
664,NA,NA,NA,NA,"5:00 PM, 9:00 PM",NA,NA
665,3:00 PM - 4:00 PM at St. Patrick in Anadarko,7:30 AM - 7:50 AM at Our Lady of the Rosary in Binger,NA,NA,NA,NA,NA
666,NA,NA,NA,NA,NA,NA,NA
667,4:00 PM - 4:50 PM,NA,NA,NA,11:30 AM - 11:55 AM,NA,NA
668,NA,NA,NA,NA,NA,NA,NA
669,4:00 PM,NA,NA,NA,NA,NA,NA
670,NA,NA,"10:00 AM - 11:15 AM, 1:15 PM - 2:00 PM","10:00 AM - 11:15 AM, 1:15 PM - 2:00 PM","10:00 AM - 11:15 AM, 1:15 PM - 2:00 PM","10:00 AM - 11:15 AM, 1:15 PM - 2:00 PM","10:00 AM - 11:15 AM, 1:15 PM - 2:00 PM"
671,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,NA,NA,NA,NA,NA
673,"11:00 AM - 11:45 AM, 4:00 PM - 4:45 PM",NA,"11:00 AM - 11:45 AM, 4:00 PM - 4:45 PM","11:00 AM - 11:45 AM, 4:00 PM - 4:45 PM","11:00 AM - 11:45 AM, 4:00 PM - 4:45 PM","11:00 AM - 11:45 AM, 4:00 PM - 4:45 PM","11:00 AM - 11:45 AM, 4:00 PM - 4:45 PM"
674,4:30 PM - 5:15 PM,NA,After Mass,After Mass,After Mass,After Mass,After Mass
675,4:00 PM to 4:30 PM,5:20 PM to 5:50 PM,NA,NA,6:20 PM to 6:50 PM,NA,NA
676,4:30 PM - 5:00 PM,NA,NA,NA,6:30 PM - 7:30 PM,NA,NA
677,NA,9:30 AM to 10:20 AM,NA,NA,11:00 AM to 11:50 AM,6:30 PM to 7:20 PM,6:30 PM to 7:20 PM
678,3:00 PM - 3:30 PM,9:00 AM - 9:30 AM,NA,NA,NA,NA,NA
679,4:00 PM - 4:35 PM,NA,by appointment,by appointment,by appointment,by appointment,by appointment
680,4:00 PM - 4:40 PM,NA,NA,NA,5:00 PM - 6:00 PM,NA,NA
681,NA,NA,NA,NA,NA,NA,NA
682,4:00 PM - 4:40 PM,NA,NA,NA,5:00 PM - 6:00 PM,NA,NA
683,Saturdays 4:00 PM to 4:45 PM,NA,NA,NA,NA,NA,NA
684,4:00 PM - 4:45 PM,NA,NA,NA,6:00 PM - 6:45 PM,6:00 PM - 6:45 PM,NA
685,3:30 PM to 4:30 PM,NA,NA,6:00 PM to 7:00 PM,NA,NA,NA
686,NA,NA,NA,NA,NA,8:00 PM - 9:00 PM,NA
687,8:45 AM - 10:00 AM,NA,NA,6:00 PM - 7:00 PM,NA,NA,NA
688,30 minutes before Mass or by appointment,NA,NA,NA,NA,NA,NA
689,NA,NA,NA,NA,NA,NA,NA
690,30 minutes before Mass,NA,NA,NA,NA,NA,NA
691,3:15 PM - 4:15 PM,NA,NA,NA,NA,9:45 AM - 10:45 AM,NA
692,3:30 PM to 5:00 PM,NA,NA,NA,6:00 PM to 7:00 PM,NA,NA
693,NA,NA,NA,NA,NA,NA,NA
694,"11:00 AM - 1:00 PM, 5:15 PM - 5:45 PM","8:15 AM - 8:45 AM, 10:15 AM - 10:45 AM",7:30 AM - 7:55 AM,7:30 AM - 7:55 AM,7:30 AM - 7:55 AM,7:30 AM - 7:55 AM,6:15 PM - 6:45 PM
695,Saturday 5:00 PM - 5:45 PM,NA,NA,NA,NA,NA,NA
696,Thursday 6:30 PM - 7:30 PM; or by request,NA,NA,NA,NA,NA,NA
697,NA,NA,NA,NA,NA,NA,NA
698,5:30 pm – 6:00 pm,NA,NA,NA,NA,NA,NA
699,3:30 PM - 4:30 PM,NA,NA,NA,NA,NA,NA
700,NA,NA,NA,NA,NA,NA,9:30 AM
701,NA,NA,NA,NA,NA,NA,NA
702,3:00 PM,NA,NA,NA,NA,NA,NA
703,Saturdays 9:00 AM - 10:00 AM,NA,NA,NA,NA,NA,NA
704,NA,NA,NA,NA,NA,NA,NA
705,Saturdays at 4:00 PM or call for an appointment,NA,NA,NA,NA,NA,NA
706,3:30-4:30 PM,NA,NA,8:00-8:30 AM,NA,8:00-8:30 AM,8:00-8:30 AM
707,NA,NA,NA,NA,NA,NA,NA
708,Friday 6:00 PM - 6:45 PM,NA,NA,NA,NA,NA,NA
709,2:30 PM - 4:15 PM,"7:45 AM - 8:15 AM, 10:00 AM - 10:45 AM",NA,NA,NA,NA,3:30 PM - 4:30 PM
710,2:30 - 3:45 PM,NA,NA,NA,8:00 - 8:45 AM,NA,"5:30 - 6:15 PM, After Mass"
711,NA,NA,11:00 AM - 11:45 AM,4:00 PM - 5:40 PM,NA,NA,NA
712,4:00 PM - 4:45 PM,NA,NA,NA,NA,6:00 PM - 6:45 PM,NA
713,Please call for appointment - 206-322-5970 for referral,NA,NA,NA,NA,NA,NA
714,NA,NA,NA,NA,NA,NA,NA
715,2:30 PM - 3:30 PM St. Rose in Longview,8:00 AM - 8:20 AM St. Mary in Castle Rock,NA,11:30 AM - 12:00 PM Immaculate Heart of Mary in Kelso,8:00 AM - 8:20 AM St. Mary in Castle Rock,NA,NA
716,4:00 PM - 4:45 PM,NA,NA,NA,After 9:00 AM,NA,NA
717,9:45 AM - 11:00 AM,NA,NA,NA,4:30 PM - 5:45 PM,NA,8:00 AM - 8:45 AM
718,4:00 PM,NA,NA,NA,NA,NA,NA
719,,"4:00 PM - 4:45 PM, 6:00 PM - 6:45 PM",,,"8:00 PM - 9:00 PM, by appointment",,
720,12:00 PM - 12:30 PM,during Mass when second priest is available,NA,NA,NA,NA,12:00 PM - 12:30 PM
721,4:00 PM - 4:30 PM,NA,NA,NA,NA,NA,NA
722,Call for an appointment 253-875-6630,NA,NA,NA,NA,NA,NA
723,Please refer to the home page for the current Confession schedule.,NA,NA,NA,NA,NA,NA
724,Tuesday - Saturday: 30 minutes before Mass,NA,NA,NA,NA,NA,NA
725,3:30 PM - 4:30 PM,NA,NA,NA,NA,NA,8:30 AM - 9:00 AM
726,Saturdays at 3:30-4:30 PM or by appointment,NA,NA,NA,NA,NA,NA
727,4:00 PM,NA,NA,NA,5:30 PM,NA,after 9:00 AM Mass
728,Saturday 3:00 PM to 3:45 PM,NA,NA,NA,NA,NA,NA
729,"10:00 AM, 3:00 PM",NA,NA,NA,4:30 PM,NA,8:00 AM
730,"9:15 AM (After Mass), 4:00 PM - 4:45 PM (Before Mass)",NA,NA,5:00 PM - 5:45 PM,NA,NA,NA
731,Saturdays 3:30 PM,NA,NA,NA,NA,NA,NA
732,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,NA,NA,NA,NA,NA
734,3:00 PM – 4:00 PM,NA,NA,NA,10:00 AM – 11:00 AM,NA,NA
735,NA,NA,NA,NA,NA,NA,NA
736,3:00 PM \u2013 4:00 PM on Saturdays,NA,NA,NA,NA,NA,NA
737,NA,NA,NA,NA,After 6:00 PM Mass until all are heard.,NA,NA
738,by appointment before the Mass on Friday,NA,NA,NA,NA,NA,NA
739,NA,NA,NA,NA,NA,NA,NA
740,5:00 PM to 6:30 PM,NA,NA,NA,NA,4:00 PM to 6:30 PM,NA
741,Saturdays 3:30 PM,NA,NA,NA,NA,NA,NA
742,3:00 PM - 3:45 PM,NA,NA,9:30 AM - 10:30 AM,NA,NA,NA
743,Saturday 4:00 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
744,NA,NA,NA,NA,NA,NA,NA
745,"Saturday evening Confession & vigil Mass will be moved from the central region to the east region effective January 1, 2025.",NA,NA,NA,NA,NA,NA
746,3:30 PM,NA,NA,NA,5:00 PM,NA,NA
747,NA,NA,NA,NA,NA,NA,NA
748,3:00 PM - 4:30 PM,NA,NA,NA,5:30 PM - 6:30 PM,"8:30 AM - 9:30 AM, 5:00 PM - 7:00 PM",NA
749,4:00 PM - 4:30 PM,NA,NA,NA,NA,NA,NA
750,NA,NA,NA,NA,NA,5:00 PM - 5:45 PM,NA
751,2:30 PM - 4:00 PM,NA,NA,NA,NA,NA,NA
752,3:00 PM - 4:00 PM,NA,NA,NA,NA,NA,NA
753,NA,NA,8:00 AM - 8:45 AM,NA,4:00 PM - 5:40 PM,NA,NA
754,Saturday: 3:00 PM to 4:00 PM or call for an appointment,NA,NA,NA,NA,NA,NA
755,4:00 PM - 4:45 PM,NA,10:00 AM - 10:15 AM,NA,5:15 PM - 5:45 PM,NA,NA
756,3:30 PM - 4:30 PM at St. Columban,7:00 AM - 7:45 AM at St. Peter,NA,NA,NA,NA,NA
757,5:15 PM,NA,NA,NA,NA,NA,NA
758,3:00 PM,NA,"T,W,F ~ 1:30-3:30 PM","T,W,F ~ 1:30-3:30 PM","T,W,F ~ 1:30-3:30 PM","T,W,F ~ 1:30-3:30 PM","T,W,F ~ 1:30-3:30 PM"
759,3:00 PM - 4:45 PM,NA,NA,NA,NA,4:00 PM - 6:00 PM,NA
760,Saturday: 4:00 PM - 4:30 PM,NA,NA,NA,NA,NA,NA
761,Confessions start 30 minutes prior to Mass,NA,NA,NA,NA,NA,NA
762,NA,NA,NA,NA,NA,NA,NA
763,4:00 PM on Saturday or by appointment,NA,NA,NA,NA,NA,NA
764,NA,NA,NA,NA,NA,NA,NA
765,3:30 PM - 4:30 PM,NA,NA,NA,NA,NA,NA
766,Saturday 4:00 PM - 5:00 PM,NA,NA,NA,NA,NA,NA
767,4:30 PM Saturday or by appointment,NA,NA,NA,NA,NA,NA
768,NA,NA,NA,NA,NA,NA,NA
769,NA,NA,11:00 AM - 11:45 AM,4:00 PM - 5:40 PM,NA,NA,NA
770,NA,NA,NA,NA,NA,NA,NA
771,NA,NA,NA,NA,NA,NA,NA
772,NA,NA,NA,NA,NA,NA,NA
773,NA,NA,NA,NA,NA,NA,NA
774,NA,NA,NA,NA,NA,NA,NA
775,30 minutes prior to each Mass and as needed after Mass.,NA,NA,NA,NA,NA,NA
776,NA,NA,NA,5:00 PM - 6:00 PM,NA,7:30 AM - 8:15 AM,NA
777,NA,NA,NA,NA,NA,NA,NA
778,Saturday 4:00 PM \u2013 4:40 PM,NA,NA,NA,NA,NA,NA
779,4:00-5:00 PM,NA,NA,NA,NA,NA,NA
780,3:00 PM - 4:30 PM,NA,NA,NA,5:00 PM - 6:00 PM,NA,NA
781,NA,NA,NA,NA,NA,NA,NA
782,NA,NA,NA,NA,NA,NA,NA
783,NA,NA,NA,NA,8:30 AM until 9:00 AM Mass,NA,8:30 AM until 9:00 AM Mass
784,4:00 PM - 4:45 PM,NA,NA,NA,NA,NA,NA
785,10:00 – 11:00 AM (after Mass),NA,NA,11:15 – 11:45 AM,4:45 – 5:15 PM,11:15 – 11:45 AM,NA
786,2:30 PM - 3:30 PM St. Rose in Longview,8:00 AM - 8:20 AM St. Mary in Castle Rock,NA,11:30 AM - 12:00 PM Immaculate Heart of Mary in Kelso,8:00 AM - 8:20 AM St. Mary in Castle Rock,NA,NA
787,4:00 PM - 4:30 PM,NA,NA,NA,NA,NA,NA
788,NA,NA,"8:00 AM - 8:45 AM St. Cecilia Stanwood, 11:00 AM - 11:45 AM Immaculate Conception Arlington",4:00 PM - 5:40 PM Immaculate Conception Arlington,4:00 PM - 5:40 PM St. Cecilia Stanwood,3:00 PM - 5:40 PM St. Mary Marysville,"11:15 AM - 12:30 PM St. Mary Marysville, 6:00 PM - 9:00 PM St. Mary Marysville (First Friday of the month)"
789,NA,NA,NA,NA,NA,NA,NA
790,NA,NA,NA,NA,NA,NA,NA
791,4:00 PM or by appointment,NA,NA,NA,NA,NA,NA
792,3:00 PM - 4:45 PM,NA,NA,NA,NA,"11:00 AM, 5:00 PM",NA
793,9:00 AM - 10:00 AM,NA,NA,NA,6:30 PM,NA,NA
794,3:30 PM - 4:30 PM,NA,NA,NA,NA,NA,6:00 PM - 7:00 PM
795,3:30 PM - 4:30 PM,NA,NA,NA,NA,5:00 PM - 5:45 PM,NA
796,NA,NA,NA,NA,NA,NA,NA
797,20 minutes before Mass,NA,NA,NA,NA,NA,NA
798,3:00 PM - 3:45 PM,NA,NA,NA,NA,NA,NA
799,4:30 PM - 5:00 PM,NA,NA,NA,NA,NA,NA
800,NA,NA,NA,NA,NA,NA,NA
801,3:30 PM - 4:30 PM,7:30 AM - 7:45 AM or by Appointment,NA,NA,NA,NA,NA
802,3:00 PM to 4:30 PM Saturdays,NA,NA,NA,NA,NA,NA
803,NA,NA,NA,NA,NA,NA,NA
804,3:00 PM,NA,NA,NA,NA,NA,NA
805,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,NA,NA,NA,NA,NA
807,5:30 PM – 6:00 PM,10:30 AM – 11:00 AM,NA,NA,6:30 PM – 7:00 PM,NA,6:30 PM – 7:00 PM
808,"30 minutes before each Mass, after Mass, and by appointment.",NA,NA,NA,NA,NA,NA
809,NA,NA,NA,NA,NA,NA,NA
810,3:00 PM - 3:45 PM,NA,NA,NA,NA,NA,NA
